count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag_oth,flag_rej,flag_rsto,flag_rstos0,flag_rstr,flag_s0,flag_s1,flag_s2,flag_s3,flag_sf,flag_sh,hot,is_guest_login,is_host_login,label,land,logged_in,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,rerror_rate,root_shell,same_srv_rate,serror_rate,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_irc,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,service_x11,service_z39_50,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,urgent,wrong_fragment
108,1.0,0,255,0.44,0.4,0.0,0.0,0.0,1,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,satan,0,0,0,0,0,0,0,0,0,0,1,0,0.92,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0,0,0
109,0.0,130,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,189,0.01,0.0,0.0,0,0,0
314,0.0,80,255,0.01,0.0,0.0,1.0,0.0,254,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,314,0.0,0.0,0.0,0,0,0
469,1.0,0,255,0.98,0.87,0.0,0.0,0.13,1,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,satan,0,0,0,0,0,0,0,0,0,0,1,0,0.85,0,0.0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0,0,0
22,0.0,5454,148,0.0,0.08,0.01,1.0,0.0,247,0.1,0.45,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,22,0.0,0.0,0.0,0,0,0
133,0.08,0,255,0.07,1.0,0.0,0.01,0.0,3,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,1.0,0.0,0,0,0
2,0.0,0,107,0.06,0.0,0.07,0.07,0.0,13,0.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,2,0.0,0.0,0.0,0,0,0
1,0.0,394,255,0.02,0.0,0.0,0.05,0.95,13,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1,0.0,0.0,0.0,0,0,0
2,0.0,5830,180,0.0,0.0,0.01,1.0,0.0,255,0.01,0.0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,0.0,0.0,0.0,0,0,0
9,0.0,12937,9,0.0,0.0,0.11,1.0,0.0,255,0.04,0.01,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,11,0.18,0.0,0.0,0,0,0
1,0.0,1002,1,0.0,0.0,1.0,1.0,0.0,255,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,1,0.0,0.0,0.0,0,0,0
1,0.0,0,2,0.0,0.0,1.0,1.0,0.0,38,0.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ipsweep,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,1.0,0.0,0.0,0,0,0
272,0.06,0,255,0.07,0.0,0.0,0.01,1.0,2,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,1.0,0,0,0
1,0.0,327,193,0.02,0.0,0.01,0.52,0.0,101,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,1,0.0,0.0,0.0,0,0,0
130,0.06,0,255,0.07,0.0,0.0,0.05,1.0,14,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,1.0,0,0,0
217,0.07,0,255,0.08,0.0,0.0,0.02,1.0,5,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.02,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,1.0,0,0,0
69,0.03,120,255,0.01,0.0,0.0,0.93,0.0,236,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.99,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,68,0.0,0.0,0.0,0,0,0
1,0.0,0,21,1.0,0.81,0.05,0.05,0.0,2,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ipsweep,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0,0,0
199,0.0,76,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,199,0.0,0.0,0.0,0,0,0
1,0.0,1247,166,0.01,0.1,0.01,0.13,0.01,22,0.0,0.73,0.05,238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0.0,1.0,0.0,0,0,0
6,0.0,1958,6,0.0,0.0,0.17,1.0,0.0,255,0.03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,45,0.04,0.0,0.0,0,0,0
33,0.12,0,255,0.08,0.0,0.0,0.04,1.0,11,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.33,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,1.0,0,0,0
3,0.0,1379,76,0.0,0.0,0.01,1.0,0.0,255,0.01,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,3,0.0,0.0,0.0,0,0,0
310,0.52,0,255,0.52,1.0,1.0,0.01,0.0,2,0.0,1.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,portsweep,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0,0,0
1,0.0,330,20,0.1,0.0,0.05,0.95,0.0,229,0.01,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,1,0.0,0.0,0.0,0,0,0
274,0.06,0,255,0.07,0.0,0.0,0.03,1.0,8,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.03,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,1.0,0,0,0
6,0.0,2560,21,0.0,0.0,0.05,1.0,0.0,255,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,8,0.25,0.0,0.0,0,0,0
11,0.0,292,11,0.0,0.0,0.09,1.0,0.0,255,0.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,13,0.15,0.0,0.0,0,0,0
10,0.0,392,103,0.0,0.0,0.01,1.0,0.0,255,0.04,0.01,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,12,0.17,0.0,0.0,0,0,0
166,0.0,0,255,0.0,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,smurf,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,166,0.0,0.0,0.0,0,0,0
12,0.0,8497,255,0.0,0.0,0.0,1.0,0.0,255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,25,0.12,0.0,0.0,0,0,0
67,0.0,109,187,0.02,0.0,0.01,0.65,0.0,122,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,69,0.04,0.0,0.0,0,0,0
12,0.0,396,255,0.0,0.0,0.0,1.0,0.01,255,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,12,0.0,0.0,0.0,0,0,0
148,0.05,0,255,0.05,0.0,0.0,0.04,1.0,11,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.16,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,1.0,0,0,0
4,0.5,105,255,0.64,0.0,0.9,0.01,0.0,2,0.0,0.0,0.0,12705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,0.0,0.0,0.0,0,0,0
1,0.0,0,1,0.0,0.0,1.0,1.0,0.0,28,0.54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ipsweep,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,1.0,0.0,0.0,0,0,0
188,0.06,0,255,0.09,0.0,0.0,0.01,1.0,2,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.06,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,1.0,0,0,0
59,0.07,0,255,0.06,0.0,1.0,0.38,0.0,97,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,satan,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,0.0,0.0,0,0,0
277,0.0,0,255,0.0,0.0,1.0,1.0,0.0,255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,smurf,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,277,0.0,0.0,0.0,0,0,0
8,0.0,3810,8,0.0,0.0,0.12,1.0,0.0,14,0.21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,8,0.0,0.0,0.0,0,0,0
2,0.0,0,255,0.64,1.0,1.0,0.01,0.0,2,0.0,1.0,0.0,21163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,portsweep,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.0,0.0,0,0,0
296,0.05,0,255,0.05,0.0,0.0,0.09,1.0,23,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.08,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,1.0,0,0,0
3,0.0,283,255,0.01,0.0,0.0,1.0,0.0,254,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,3,0.0,0.0,0.0,0,0,0
259,0.06,0,255,0.07,0.0,0.0,0.02,1.0,5,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,neptune,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.02,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,1.0,0,0,0
148,0.0,71,255,0.01,0.0,0.0,0.79,0.0,202,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,148,0.0,0.0,0.0,0,0,0
1,0.0,599,255,0.49,0.47,0.0,0.04,0.1,9,0.0,0.0,0.0,281,0,0,0,0,0,0,0,0,0,1,0,2,1,0,warezmaster,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1,0.0,0.0,0.0,0,0,0
3,0.0,4540,59,0.0,0.0,0.02,1.0,0.0,255,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,3,0.0,0.0,0.0,0,0,0
